hands,fingers,R_hand,R_palmpos_x,R_palmpos_y,R_palmpos_z,R_palmvel_x,R_palmvel_y,R_palmvel_z,R_pitch,R_roll,R_yaw,R_arm_dir_x,R_arm_dir_y,R_arm_dir_z,R_wristpos_x,R_wristpos_y,R_wristpos_z,L_hand,L_palmpos_x,L_palmpos_y,L_palmpos_z,L_palmvel_x,L_palmvel_y,L_palmvel_z,L_pitch,L_roll,L_yaw,L_arm_dir_x,L_arm_dir_y,L_arm_dir_z,L_wristpos_x,L_wristpos_y,L_wristpos_z,gesture
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.1887001197881,-6.583327854122746,50.27618295407337,-35.86417770385742,194.5576934814453,-60.31282806396485,-133.18728637695312,416.2466125488281,-41.58943557739258,0.3385189175605774,0.0720663070678711,-0.938195824623108,-70.2950439453125,183.05923461914065,-35.92808151245117,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.43124802959936,-2.2599506073961675,47.37399797581711,-40.56265640258789,197.2533264160156,-60.9831657409668,-241.9144744873047,388.2410888671875,-51.09415054321289,0.3322664499282837,0.0675518289208412,-0.9407634139060974,-74.1109619140625,185.482666015625,-35.52185821533203,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.90757965705078,2.584059949326137,46.79056662519877,-44.01402282714844,199.37576293945312,-60.4160041809082,-283.4781799316406,350.1215209960937,-20.10621833801269,0.3156584501266479,0.0637748688459396,-0.9467272758483888,-77.75399780273438,187.85531616210935,-35.09391021728516,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.33272796499196,7.520279981910686,44.24796037508981,-45.71969985961914,204.1316375732422,-60.78205490112305,-260.4046325683594,402.9002685546875,-25.98834609985352,0.3189072608947754,0.0802869424223899,-0.9443792700767516,-79.18203735351562,194.2992706298828,-34.40190887451172,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.651087441878907,11.191513533836275,44.32036038113706,-46.92811965942383,210.1698455810547,-61.70275115966797,-228.130859375,480.8318176269531,-47.30963897705078,0.3142927885055542,0.1045469418168068,-0.943551778793335,-81.05108642578125,202.19061279296875,-35.544193267822266,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.58371522180492,19.39299902547536,41.20448268691875,-50.35896682739258,221.13075256347656,-63.66680908203125,-273.0562438964844,690.0345458984375,-95.0840301513672,0.3224427700042724,0.121589221060276,-0.9387474060058594,-82.58834075927734,208.904052734375,-36.75787734985352,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.534677348404564,21.33025243256894,38.614792527216686,-51.76386260986328,230.5052795410156,-65.86377716064453,-242.96044921875,792.448974609375,-136.93368530273438,0.323612242937088,0.1559532880783081,-0.9332489967346193,-82.54849243164062,217.00442504882807,-37.89328002929688,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.291760489872008,21.41803743990125,36.88770745843229,-52.63002395629883,237.99057006835935,-67.17094421386719,-204.96945190429688,811.5311279296875,-140.6522674560547,0.3305509984493255,0.1729762107133865,-0.9278013110160828,-82.65019226074219,224.81936645507807,-38.22920989990234,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.013144762038387,15.5938087081451,38.95417097065787,-52.68756866455078,247.98764038085935,-69.50946044921875,-152.1712646484375,902.1655883789062,-174.94552612304688,0.3160289824008941,0.2298959493637085,-0.920474648475647,-84.625732421875,240.8851776123047,-40.49525451660156,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.793080009188156,15.74224579601512,43.12429520576312,-46.50276947021485,255.3204803466797,-72.4371337890625,78.02542114257812,888.1527099609375,-218.4510803222656,0.3387187123298645,0.2367171049118042,-0.9106231927871704,-80.61685943603516,249.29006958007807,-45.75046157836914,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.472314361134352,16.44269877904929,44.77232424907637,-41.262393951416016,263.29010009765625,-74.59259796142578,217.9826202392578,896.0599975585938,-226.38478088378903,0.3687956929206848,0.2441776990890503,-0.8968650698661804,-76.24201202392578,257.9393005371094,-48.89998626708984,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.186795580612015,15.31980883620245,44.41292993603882,-38.217891693115234,271.5052185058594,-77.31776428222656,253.2959899902344,909.3363037109376,-249.66522216796875,0.3878481388092041,0.2602554559707641,-0.8842176795005798,-73.12854766845703,267.3671875,-51.30934143066406,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.147047270012216,19.068032281351133,20.65869115006118,-57.29814910888672,295.60565185546875,-60.80793762207031,-399.3189697265625,1405.3289794921875,323.1757507324219,0.5628365278244019,0.2399720251560211,-0.790966808795929,-76.96446990966797,276.01495361328125,-27.01805877685547,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.06937177228225,22.86677351373822,5.898607785138529,-67.69389343261719,312.8655700683594,-53.25083160400391,-612.3427124023438,1561.9205322265625,469.2985534667969,0.5225883722305298,0.3407187461853027,-0.7815447449684143,-77.12036895751953,279.8514404296875,-26.167200088500977,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.44902490064182,16.985637352700532,-14.402905448296645,-68.89387512207031,324.59014892578125,-49.09209442138672,-487.1456909179688,1508.6119384765625,472.80908203125,0.5071269869804382,0.3900497555732727,-0.7685593366622925,-70.74922180175781,286.03662109375,-28.53729057312012,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75375437937544,14.381417672916957,-4.031990914605294,-75.15396881103516,336.9757995605469,-44.2762565612793,-549.1942138671875,1486.0806884765625,494.3921813964844,0.4500569999217987,0.4973949790000915,-0.7416514754295349,-79.82238006591797,304.40802001953125,-15.468941688537598,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.4656067112638,10.2739757921039,-0.5402069781990286,-79.45291900634766,346.1742858886719,-40.6986198425293,-535.41845703125,1374.092529296875,473.0182495117188,0.431793749332428,0.5158296227455139,-0.7399148344993591,-85.64639282226562,316.6918640136719,-9.000931739807129,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.63000253631584,12.602284854502212,-0.519651737095344,-81.95108032226562,353.2392883300781,-39.27734756469727,-468.6493835449219,1222.771728515625,389.9508056640625,0.4205413460731506,0.5131310224533081,-0.7482255697250366,-88.22853088378906,323.5413513183594,-7.798110008239746,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.09351766914557,13.948107905592352,2.050142988456732,-85.34698486328125,366.4764404296875,-26.96358108520508,-448.2471923828125,1303.8294677734375,664.0927124023438,0.4184454381465912,0.5279039144515991,-0.739067554473877,-92.78060150146484,333.1186828613281,0.3185834884643554,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.83431563921612,13.91999826173504,4.8616941301333005,-86.36199951171875,376.8139953613281,-18.92583274841309,-359.7158203125,1272.7523193359375,733.2688598632812,0.4261463582515716,0.5360295176506042,-0.7287466526031494,-94.67607879638672,341.1067810058594,4.9108171463012695,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.23894759202201,13.83707976424317,4.397845732899445,-86.73231506347656,383.5831298828125,-13.49560832977295,-275.8179626464844,1143.5050048828125,705.79150390625,0.4384865462779999,0.5428715348243713,-0.7162541747093201,-94.59940338134766,346.1307983398437,7.664450168609619,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.21557704014036,17.268128857427925,2.9378042017502533,-87.36671447753906,388.1903991699219,-9.06893253326416,-221.8853912353516,980.561279296875,653.7817993164062,0.4494023025035858,0.5502586960792542,-0.7037421464920044,-94.73611450195312,349.8962707519531,10.7191162109375,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.36317860769276,20.61346163684939,4.588647496477817,-85.82750701904297,391.7909851074219,-4.443566799163818,-115.50272369384766,829.4328002929688,621.239013671875,0.4663894474506378,0.5565528869628906,-0.6875534653663635,-93.68648529052734,353.1312255859375,14.423696517944336,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.43048800402164,15.220839393973687,14.623981598837668,-84.48400115966797,397.0739135742188,3.249640226364136,-43.628849029541016,771.5980834960938,692.6068725585938,0.4753701686859131,0.5733249187469482,-0.6673243045806885,-94.41160583496094,357.7203063964844,19.530012130737305,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.52896119816614,11.687840334726312,22.16075051137089,-85.77494812011719,400.1532287597656,9.604147911071776,-71.6207046508789,660.72119140625,703.2255859375,0.482988566160202,0.5803619623184204,-0.6556691527366638,-96.97579956054688,360.5975036621094,24.51054000854492,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.7265086431091,-5.023825747449052,42.78418934716684,-80.8018798828125,404.2751770019531,16.17221450805664,100.01663970947266,611.8229370117188,718.1153564453125,0.4903761744499206,0.593451201915741,-0.6382372975349426,-95.0487823486328,364.7847900390625,28.41353988647461,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.3780872661049,-58.79404366553416,68.7233561552649,-79.78260040283203,410.5180358886719,23.07783317565918,104.57086181640624,639.9182739257812,738.15869140625,0.482946515083313,0.6224607825279236,-0.615877628326416,-97.39152526855467,371.4674682617188,31.8696403503418,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.08625165130384,-99.612688961735,82.59960278598705,-81.5845718383789,413.8035278320313,29.3435173034668,21.522123336791992,571.0194702148438,734.6754150390625,0.4727945625782013,0.6440140008926392,-0.6014243960380554,-102.05618286132812,375.7559814453125,36.09727478027344,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.42947666915812,-107.6533516710733,86.3352450225377,-83.05374145507812,416.09661865234375,34.340476989746094,-29.275081634521484,489.3871154785156,692.43115234375,0.475168764591217,0.6514975428581238,-0.5914098620414734,-104.6065902709961,378.5172119140625,40.30522537231445,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.1048867633081,-111.23618208353948,88.0052058035319,-83.85791015625,417.3517761230469,37.07564926147461,-46.17056655883789,397.84283447265625,592.3392944335938,0.4767969846725464,0.654965877532959,-0.5862459540367126,-106.00221252441406,380.0580749511719,42.65449905395508,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.38521822068526,-112.64398654075006,88.65681268814653,-84.20771026611328,417.8977661132813,38.265380859375,-44.54752349853516,308.2029113769531,470.4278564453125,0.4775632619857788,0.6563411355018616,-0.584080159664154,-106.6083984375,380.7341613769531,43.68670654296875,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.50123581528139,-113.21402730534427,88.91933784214962,-84.35556030273438,418.1285400390625,38.76826858520508,-37.21695327758789,233.18853759765625,360.5496520996094,0.4778964519500732,0.6568986773490906,-0.5831801891326904,-106.86439514160156,381.02093505859375,44.12490081787109,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.56330857518304,-113.51607876453562,89.05807264619037,-84.4354476928711,418.2532348632813,39.03998565673828,-29.75216293334961,174.88868713378906,272.8287353515625,0.4780786335468292,0.6571940779685974,-0.5826978087425232,-107.00264739990234,381.1761169433594,44.36212921142578,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.63876850601419,-113.88054449309112,89.22509809410356,-85.18115234375,418.414794921875,39.55235290527344,-44.78514099121094,133.60154724121094,216.41505432128903,0.4783037900924682,0.6575504541397095,-0.5821107029914856,-107.81978607177734,381.3752746582031,44.83270263671875,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.74605711874914,-115.47691681510857,89.48109358718389,-93.97503662109376,419.228515625,44.78023147583008,-302.69537353515625,123.04934692382812,319.2818603515625,0.4617010354995727,0.6689427495002747,-0.5825356245040894,-116.95024871826172,382.4391479492188,50.34769821166992,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.72484255093944,-116.1031358862819,89.45230433949624,-98.80963134765624,419.6759033203125,47.65434646606445,-370.26458740234375,103.96476745605467,322.3056945800781,0.4527463614940643,0.6747006773948669,-0.582923412322998,-121.95787811279295,383.0258483886719,53.42041015625,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.68910017059554,-116.39292715576995,89.38978761729334,-102.74781799316406,419.7218322753906,49.50996780395508,-393.1866455078125,77.85718536376953,293.97491455078125,0.4479305148124695,0.6776836514472961,-0.5831835865974426,-125.98509216308594,383.1471862792969,55.39566040039063,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.66305665898628,-116.53559614881856,89.34352674550485,-104.85246276855467,419.7463684082031,50.50164413452149,-352.3753967285156,57.75727081298828,245.6298675537109,0.4453736841678619,0.67923504114151,-0.5833370089530945,-128.13560485839844,383.2117919921875,56.45448303222656,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.95732052456742,-114.95218069580788,87.94479277961791,-106.70468139648438,419.6710815429688,50.17770004272461,-314.962646484375,40.01121520996094,170.04263305664062,0.4397464096546173,0.6783952116966248,-0.5885601043701172,-129.75555419921875,383.0730590820313,56.62408065795898,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.1437333461642,-106.99352806879122,81.60242930647097,-110.57424926757812,420.19573974609375,47.592769622802734,-350.16864013671875,45.49926376342773,45.58837890625,0.4174278378486633,0.6751340627670288,-0.6082335114479065,-132.04005432128906,383.01654052734375,55.91386795043945,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.17742078040577,-92.18108105798542,66.81530180721396,-116.91564178466795,422.3493347167969,43.12117385864258,-451.8276062011719,99.51431274414062,-103.74778747558594,0.3731096088886261,0.671150267124176,-0.6405829787254333,-135.07643127441406,384.3677368164063,54.94911193847656,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.47856029083044,-84.26577281194763,56.95878205941235,-120.41085052490234,423.5363159179688,40.65654373168945,-438.5221252441406,109.3772964477539,-151.66192626953125,0.3491049110889435,0.6667465567588806,-0.6584639549255371,-136.72425842285156,385.3737182617188,54.43342590332031,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.85422964848284,-80.32777255849486,46.37410608097962,-125.61161041259766,423.8030395507813,35.396427154541016,-481.4219665527344,88.46293640136719,-272.69317626953125,0.3042527437210083,0.6505834460258484,-0.6958243250846863,-140.2509307861328,386.080810546875,51.98078155517578,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.68469846197684,-68.55545644312774,28.674555149780996,-130.46987915039062,422.4376831054688,25.68440818786621,-503.1286315917969,23.11909866333008,-498.6937255859375,0.2564797401428222,0.6260994672775269,-0.7363542914390564,-141.8264923095703,385.38909912109375,45.95125579833984,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.75332914442009,-68.73097181627836,23.8039813467362,-134.95558166503906,422.585693359375,17.128173828125,-506.455078125,21.490758895874023,-628.02294921875,0.2047549933195114,0.5946762561798096,-0.7774544954299927,-145.5884246826172,387.4245300292969,40.85474395751953,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.63081250625102,-68.52596368594735,21.226148395571688,-135.7678680419922,422.5300598144531,11.438158988952637,-397.5390625,14.10132122039795,-636.7837524414062,0.1716561764478683,0.5736165046691895,-0.8009358644485474,-145.89581298828125,388.6896362304688,37.21733856201172,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.02151746617305,-68.04382062680806,18.768099888374525,-137.6816864013672,422.7124328613281,8.872346878051758,-350.0218200683594,15.925470352172852,-545.3484497070312,0.1446382850408554,0.5634836554527283,-0.8133670687675476,-147.0193328857422,389.4920349121094,35.7336311340332,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.17498381056002,-67.81143026777484,17.470871072475333,-141.34274291992188,421.718017578125,7.870776176452637,-369.7587890625,-18.82335090637207,-431.7133483886719,0.1296932101249694,0.558150053024292,-0.8195414543151855,-150.2288055419922,388.8353271484375,35.29486846923828,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.68690413909723,-68.62711878873603,15.064583446960029,-143.80296325683594,421.2228393554688,7.66145658493042,-346.501220703125,-28.98232650756836,-322.9031982421875,0.1006977632641792,0.5462286472320557,-0.8315613269805908,-151.6254425048828,388.9503784179688,36.11514663696289,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.34551632364932,-58.96961368019878,4.986608473114036,-148.33494567871094,415.8359680175781,-1.7358028888702393,-393.3056945800781,-186.51988220214844,-525.2385864257812,0.0488819517195224,0.5034001469612122,-0.8626695871353149,-152.69076538085938,385.3278198242188,29.2899227142334,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.66525443940105,-53.84700589383851,0.5801782061838822,-150.82998657226562,412.8702697753906,-6.909377574920654,-364.5414123535156,-227.50865173339844,-543.2673950195312,0.0237203817814588,0.4744571149349212,-0.879958987236023,-153.46878051757812,383.6754150390625,25.540771484375,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.14584127475506,-51.16593463216415,-1.4500061688723012,-152.1798858642578,411.2657165527344,-9.708436965942385,-309.4925537109375,-216.5523681640625,-485.4050598144531,0.0114391446113586,0.4575418531894684,-0.889114499092102,-153.96542358398438,382.8690185546875,23.49928855895996,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.34752534015059,-50.041190292936,-1.7297464947142396,-151.40830993652344,410.5587158203125,-11.633098602294922,-203.6138153076172,-180.7326202392578,-415.5443115234375,0.0105426609516143,0.448608249425888,-0.8936663269996643,-153.11154174804688,382.6039733886719,21.95182991027832,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.40390513731258,-46.37442709987436,-4.559210234585085,-154.0241241455078,409.63092041015625,-11.356597900390623,-229.53929138183597,-160.9932403564453,-296.26104736328125,-0.00187711592298,0.4474153816699981,-0.8943243026733398,-154.6331024169922,381.5144348144531,22.13083839416504,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.41641121382887,-43.85516302152639,-6.604152247371553,-156.11367797851562,408.9914245605469,-10.865120887756348,-232.54742431640625,-137.76202392578125,-202.33421325683597,-0.0114499181509017,0.44614177942276,-0.8948890566825867,-155.90728759765625,380.7859191894531,22.552268981933597,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.7384682973327,-42.99915247832934,-7.902493957231625,-158.66575622558594,408.1089477539063,-9.642373085021973,-249.02560424804688,-128.21331787109375,-111.0243911743164,-0.0221169758588075,0.4463438093662262,-0.8945881724357605,-157.90133666992188,379.6921997070313,23.58742904663086,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.919137048272255,-41.16840562730162,-9.710125740290914,-161.346923828125,406.9752197265625,-9.003459930419922,-265.2182922363281,-128.9779510498047,-61.9476203918457,-0.0324321612715721,0.4462945461273193,-0.894298255443573,-159.84169006347656,378.4060363769531,24.06995964050293,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.36142936823392,-39.27486884650101,-10.488076611873629,-162.2431640625,406.08447265625,-9.366939544677734,-221.76870727539065,-121.79158782958984,-56.52375411987305,-0.0401116795837879,0.4542407989501953,-0.8899754881858826,-160.58987426757812,377.1793823242188,23.406169891357425,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.52830113688899,-38.343231032836194,-10.482542451034025,-162.29440307617188,405.9879455566406,-9.673751831054688,-164.55587768554688,-92.47109985351562,-50.95911407470703,-0.0411514490842819,0.4607524573802948,-0.8865741491317749,-160.76271057128906,376.9381103515625,22.977069854736328,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.91466563004463,-35.87490650591279,-13.57388098282533,-162.902587890625,406.0831909179688,-9.511852264404297,-139.58726501464844,-65.02593994140625,-32.47609329223633,-0.0373551920056343,0.4660822749137878,-0.8839524388313293,-160.24795532226562,376.1793212890625,22.28481101989746,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.044402837614335,-33.52398951709783,-16.758159607285187,-163.66773986816406,405.9345703125,-9.625743865966797,-125.71402740478516,-52.19304275512695,-27.28276252746582,-0.035002876073122,0.4700533747673034,-0.8819436430931091,-159.83676147460938,375.3729248046875,21.416576385498047,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.67616119226923,-33.611388618737536,-18.69311465569623,-164.16641235351562,405.4611206054688,-10.031749725341797,-107.50691223144533,-52.804908752441406,-32.464324951171875,-0.0336420312523841,0.4703214764595032,-0.8818536996841431,-159.4943084716797,374.6313781738281,20.627893447875977,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.46296142779864,-33.72635094909457,-21.11727859402542,-164.17100524902344,404.5611267089844,-12.96757698059082,-79.01799774169922,-66.34803771972656,-113.8709716796875,-0.0318790152668952,0.4705757796764374,-0.8817835450172424,-158.4632110595703,373.4224243164063,17.200578689575195,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.972964828887626,-33.8042253518255,-22.69381946155625,-164.01222229003906,404.0016479492188,-15.600269317626951,-53.15607070922852,-65.89306640625,-164.41323852539062,-0.0306829009205102,0.4706846475601196,-0.8817678093910217,-157.640869140625,372.6773376464844,14.241133689880373,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.56405505888407,-32.277473148830666,-22.782574355762023,-162.18411254882812,403.7018432617188,-19.436328887939453,17.058143615722656,-57.610687255859375,-238.5271453857422,-0.0202142298221588,0.4668169021606445,-0.8841229677200317,-155.7861328125,372.53460693359375,10.56340503692627,5.0
